Item_Id,Goods_category,Retailing_price_(YUAN),Commission_rate,Sales_volume,Sales_amount,Conversion_rate,Short_video,Live_streaming,Name,Host_category,Good_category_new
16933,Dress and underwear,148,1.00%,770,113941,6.13%,0,2,Liu Fang Posture Corrector,K,clothing
16934,Dress and underwear,198,1.00%,574,113598,2.39%,0,1,Liu Fang Posture Corrector,K,clothing
16935,Kitchen and bath appliance,138.98,1.00%,815,113275,5.91%,0,1,Liu Fang Posture Corrector,K,household
16936,Jewelry Accessories,87.91,1.00%,1280,112576,1.26%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
16937,Dress and underwear,298,1.00%,377,112346,2.56%,0,2,Liu Fang Posture Corrector,K,clothing
16938,Food and beverage,49.8,1.00%,2222,110655,25.32%,0,1,Liu Fang Posture Corrector,K,food
16939,Kitchen and bath appliance,165,1.00%,670,110551,6.44%,0,2,Liu Fang Posture Corrector,K,household
16940,Daily provisions,59,1.00%,1872,110448,21.36%,0,1,Liu Fang Posture Corrector,K,household
16941,Dress and underwear,168,1.00%,653,109688,9.15%,0,1,Liu Fang Posture Corrector,K,clothing
16942,Shoe bag,569,30.00%,192,109351,1.69%,0,1,Liu Fang Posture Corrector,K,clothing
16943,Shoe bag,285,30.00%,383,109212,4.61%,0,1,Liu Fang Posture Corrector,K,clothing
16944,Daily provisions,49.9,15.00%,2182,108890,12.48%,0,1,Liu Fang Posture Corrector,K,household
16945,Daily provisions,97,5.00%,1118,108410,6.73%,0,1,Liu Fang Posture Corrector,K,household
16946,Daily provisions,67.98,1.00%,1584,107677,13.70%,0,1,Liu Fang Posture Corrector,K,household
16947,Kitchen and bath appliance,78,5.00%,1377,107406,13.21%,0,2,Liu Fang Posture Corrector,K,household
16948,Daily provisions,25.85,35.00%,4154,107398,7.42%,0,2,Liu Fang Posture Corrector,K,household
16949,Jewelry Accessories,147.93,1.00%,724,107104,4.56%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
16950,Jewelry Accessories,97.95,1.00%,1083,106085,6.44%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
16951,Dress and underwear,78.98,1.00%,1341,105921,7.70%,0,1,Liu Fang Posture Corrector,K,clothing
16952,Daily provisions,178.97,35.00%,589,105423,3.39%,0,2,Liu Fang Posture Corrector,K,household
16953,Daily provisions,44.9,1.00%,2340,105050,19.76%,0,2,Liu Fang Posture Corrector,K,household
16954,Dress and underwear,336,1.00%,312,104826,1.38%,0,1,Liu Fang Posture Corrector,K,clothing
16955,Jewelry Accessories,97.96,1.00%,1062,104040,6.78%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
16956,Daily provisions,109,5.00%,952,103768,8.70%,0,2,Liu Fang Posture Corrector,K,household
16957,Clocks and watches accessories,108,1.00%,961,103749,8.52%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
16958,Shoe bag,359,30.00%,288,103542,0.00%,0,1,Liu Fang Posture Corrector,K,clothing
16959,Dress and underwear,198,1.00%,523,103522,4.15%,0,1,Liu Fang Posture Corrector,K,clothing
16960,Kitchen and bath appliance,128.96,1.00%,798,102915,11.71%,0,1,Liu Fang Posture Corrector,K,household
16961,Food and beverage,59.7,5.00%,1719,102600,12.97%,0,1,Liu Fang Posture Corrector,K,food
16962,Daily provisions,29.9,1.00%,3414,102082,81.17%,0,1,Liu Fang Posture Corrector,K,household
16963,Daily provisions,69.8,1.00%,1458,101801,19.46%,0,2,Liu Fang Posture Corrector,K,household
16964,Daily provisions,54.8,1.00%,1845,101130,32.20%,0,1,Liu Fang Posture Corrector,K,household
16965,Dress and underwear,79,1.00%,1279,101045,10.20%,0,1,Liu Fang Posture Corrector,K,clothing
16966,Maternal and child supplies,49.89,1.00%,2010,100289,36.07%,0,1,Liu Fang Posture Corrector,K,household
16967,Clocks and watches accessories,1299,1.00%,76,98724,2.64%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
16968,Beauty skin care,157.93,1.00%,625,98708,0.00%,0,1,Liu Fang Posture Corrector,K,beauty
16969,Fresh fruits and vegetables,259,5.00%,381,98679,3.72%,0,1,Liu Fang Posture Corrector,K,food
16970,Kitchen and bath appliance,399,1.00%,244,97356,6.16%,0,1,Liu Fang Posture Corrector,K,household
16971,Kitchen and bath appliance,129,10.00%,754,97266,13.08%,0,1,Liu Fang Posture Corrector,K,household
16972,Shoe bag,329,30.00%,292,96151,2.19%,0,1,Liu Fang Posture Corrector,K,clothing
16973,Daily provisions,99.8,1.00%,952,94979,13.28%,0,2,Liu Fang Posture Corrector,K,household
16974,Jewelry Accessories,158,1.00%,595,94010,3.35%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
16975,Daily provisions,39,1.00%,1151,91944,16.35%,0,3,Liu Fang Posture Corrector,K,household
16976,Kitchen and bath appliance,149,1.00%,617,91924,3.49%,0,1,Liu Fang Posture Corrector,K,household
16977,Food and beverage,59.7,1.00%,1529,91265,10.70%,0,1,Liu Fang Posture Corrector,K,food
16978,Beauty skin care,99,1.00%,921,91156,14.94%,0,1,Liu Fang Posture Corrector,K,beauty
16979,Daily provisions,59.89,1.00%,1520,91040,23.99%,0,1,Liu Fang Posture Corrector,K,household
16980,Food and beverage,79,5.00%,1151,90929,24.63%,0,1,Liu Fang Posture Corrector,K,food
16981,Shoe bag,299,20.00%,303,90597,2.76%,0,1,Liu Fang Posture Corrector,K,clothing
16982,Dress and underwear,128,1.00%,707,90481,13.85%,0,1,Liu Fang Posture Corrector,K,clothing
16983,Daily provisions,119.8,1.00%,753,90197,21.18%,0,1,Liu Fang Posture Corrector,K,household
16984,Fresh fruits and vegetables,298,2.00%,301,89684,3.57%,0,1,Liu Fang Posture Corrector,K,food
16985,Kitchen and bath appliance,249,1.00%,354,88146,2.38%,0,1,Liu Fang Posture Corrector,K,household
16986,Jewelry Accessories,187.98,1.00%,463,87038,7.92%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
16987,Maternal and child supplies,159,5.00%,543,86337,2.88%,0,2,Liu Fang Posture Corrector,K,household
16988,Dress and underwear,228,1.00%,375,85493,6.79%,0,1,Liu Fang Posture Corrector,K,clothing
16989,Beauty skin care,336,1.00%,249,83656,3.05%,0,1,Liu Fang Posture Corrector,K,beauty
16990,Shoe bag,499,30.00%,167,83378,1.77%,0,1,Liu Fang Posture Corrector,K,clothing
16991,Daily provisions,109,5.00%,755,82287,11.10%,0,1,Liu Fang Posture Corrector,K,household
16992,Dress and underwear,58.99,32.00%,1394,82234,11.89%,0,1,Liu Fang Posture Corrector,K,clothing
16993,Maternal and child supplies,49,10.00%,1673,81989,13.01%,0,1,Liu Fang Posture Corrector,K,household
16994,Daily provisions,44.8,1.00%,1785,79960,38.45%,0,1,Liu Fang Posture Corrector,K,household
16995,Daily provisions,59.9,1.00%,1334,79906,18.59%,0,1,Liu Fang Posture Corrector,K,household
16996,Beauty skin care,74,1.00%,1079,79876,18.65%,0,2,Liu Fang Posture Corrector,K,beauty
16997,Daily provisions,77.9,1.00%,1017,79260,8.13%,0,1,Liu Fang Posture Corrector,K,household
16998,Shoe bag,459,30.00%,172,79051,3.21%,0,1,Liu Fang Posture Corrector,K,clothing
16999,Daily provisions,299,1.00%,264,78924,3.30%,0,1,Liu Fang Posture Corrector,K,household
17000,Dress and underwear,148,1.00%,532,78733,10.97%,0,1,Liu Fang Posture Corrector,K,clothing
17001,Dress and underwear,228,1.00%,344,78414,2.28%,0,2,Liu Fang Posture Corrector,K,clothing
17002,Beauty skin care,76,1.00%,984,77704,15.43%,0,2,Liu Fang Posture Corrector,K,beauty
17003,Daily provisions,96,1.00%,799,76686,13.31%,0,1,Liu Fang Posture Corrector,K,household
17004,Beauty skin care,178,3.00%,430,76499,8.03%,0,1,Liu Fang Posture Corrector,K,beauty
17005,Beauty skin care,248,15.00%,304,75386,3.72%,0,1,Liu Fang Posture Corrector,K,beauty
17006,Food and beverage,98,5.00%,765,74953,5.29%,0,1,Liu Fang Posture Corrector,K,food
17007,Food and beverage,69.9,1.00%,1061,74137,5.61%,0,2,Liu Fang Posture Corrector,K,food
17008,Dress and underwear,42,1.00%,1764,74097,8.17%,0,1,Liu Fang Posture Corrector,K,clothing
17009,Maternal and child supplies,69.87,1.00%,1056,73792,22.05%,0,1,Liu Fang Posture Corrector,K,household
17010,Jewelry Accessories,97.99,1.00%,751,73592,6.77%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17011,Dress and underwear,38.99,32.00%,1864,72693,17.45%,0,1,Liu Fang Posture Corrector,K,clothing
17012,Jewelry Accessories,97.98,1.00%,724,70926,2.66%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17013,Food and beverage,24.9,1.00%,2811,69998,16.74%,0,2,Liu Fang Posture Corrector,K,food
17014,Food and beverage,29.9,20.00%,2331,69705,35.84%,0,1,Liu Fang Posture Corrector,K,food
17015,Clocks and watches accessories,138,1.00%,504,69549,8.88%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17016,Fresh fruits and vegetables,1279,2.00%,54,69066,1.34%,0,1,Liu Fang Posture Corrector,K,food
17017,Beauty skin care,46.32,1.00%,1477,68420,6.27%,0,1,Liu Fang Posture Corrector,K,beauty
17018,Daily provisions,59,1.00%,1155,68149,31.46%,0,1,Liu Fang Posture Corrector,K,household
17019,Shoe bag,398,30.00%,169,67335,3.00%,0,1,Liu Fang Posture Corrector,K,clothing
17020,Dress and underwear,268,1.00%,251,67268,1.89%,0,1,Liu Fang Posture Corrector,K,clothing
17021,Food and beverage,39.91,1.00%,1658,66171,21.72%,0,2,Liu Fang Posture Corrector,K,food
17022,Food and beverage,24.9,1.00%,2604,64834,15.09%,0,2,Liu Fang Posture Corrector,K,food
17023,Food and beverage,24.9,1.00%,2603,64813,21.35%,0,2,Liu Fang Posture Corrector,K,food
17024,Kitchen and bath appliance,98.99,1.00%,648,64148,6.56%,0,1,Liu Fang Posture Corrector,K,household
17025,Daily provisions,69,1.00%,928,64004,13.63%,0,2,Liu Fang Posture Corrector,K,household
17026,Jewelry Accessories,197.98,1.00%,323,63948,1.36%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17027,Jewelry Accessories,188,1.00%,340,63920,4.71%,0,3,Liu Fang Posture Corrector,K,jewelry and watches
17028,Kitchen and bath appliance,33,20.00%,1930,63673,11.60%,0,1,Liu Fang Posture Corrector,K,household
17029,Dress and underwear,88.99,32.00%,704,62650,4.32%,0,1,Liu Fang Posture Corrector,K,clothing
17030,Kitchen and bath appliance,79,1.00%,791,62506,9.31%,0,1,Liu Fang Posture Corrector,K,household
17031,Jewelry Accessories,137.99,1.00%,452,62373,4.49%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17032,Clocks and watches accessories,108,1.00%,576,62193,4.54%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17033,Fresh fruits and vegetables,99,1.00%,627,62073,12.54%,0,1,Liu Fang Posture Corrector,K,food
17034,Clocks and watches accessories,117.99,1.00%,523,61713,0.00%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17035,Jewelry Accessories,168,1.00%,366,61488,5.59%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17036,Clocks and watches accessories,137.95,1.00%,441,60836,0.00%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17037,Clocks and watches accessories,137.93,1.00%,440,60690,4.80%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17038,Beauty skin care,129.9,20.00%,467,60663,6.95%,0,1,Liu Fang Posture Corrector,K,beauty
17039,Daily provisions,39.87,1.00%,1517,60494,0.00%,0,1,Liu Fang Posture Corrector,K,household
17040,Beauty skin care,49.79,1.00%,1214,60454,6.69%,0,2,Liu Fang Posture Corrector,K,beauty
17041,Jewelry Accessories,68,1.00%,875,59505,7.98%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17042,Kitchen and bath appliance,118.92,1.00%,499,59345,10.24%,0,1,Liu Fang Posture Corrector,K,household
17043,Food and beverage,49.9,1.00%,1188,59278,12.40%,0,1,Liu Fang Posture Corrector,K,food
17044,Clocks and watches accessories,138,1.00%,428,59064,4.66%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17045,Fresh fruits and vegetables,49.85,10.00%,1184,59031,16.28%,0,1,Liu Fang Posture Corrector,K,food
17046,Jewelry Accessories,188,1.00%,309,58083,2.75%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17047,Daily provisions,105.8,1.00%,537,56796,17.92%,0,1,Liu Fang Posture Corrector,K,household
17048,Shoe bag,359,30.00%,157,56390,1.29%,0,1,Liu Fang Posture Corrector,K,clothing
17049,Clocks and watches accessories,98,1.00%,573,56182,6.10%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17050,Kitchen and bath appliance,178.99,1.00%,312,55845,5.21%,0,1,Liu Fang Posture Corrector,K,household
17051,Jewelry Accessories,98,1.00%,568,55655,4.77%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17052,Food and beverage,39.8,1.00%,1385,55122,37.15%,0,1,Liu Fang Posture Corrector,K,food
17053,Shoe bag,579,20.00%,95,55005,1.31%,0,1,Liu Fang Posture Corrector,K,clothing
17054,Food and beverage,29.8,1.00%,1842,54895,10.48%,0,2,Liu Fang Posture Corrector,K,food
17055,Dress and underwear,128,1.00%,429,54885,5.44%,0,1,Liu Fang Posture Corrector,K,clothing
17056,Clocks and watches accessories,77.97,1.00%,685,53420,6.42%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17057,Clocks and watches accessories,88,1.00%,592,52125,13.88%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17058,Dress and underwear,168,1.00%,310,52054,4.68%,0,1,Liu Fang Posture Corrector,K,clothing
17059,Daily provisions,319,20.00%,160,51040,2.06%,0,1,Liu Fang Posture Corrector,K,household
17060,Dress and underwear,198,1.00%,256,50680,7.04%,0,1,Liu Fang Posture Corrector,K,clothing
17061,Household textile,629,1.00%,79,49863,2.71%,0,1,Liu Fang Posture Corrector,K,household
17062,Dress and underwear,216,1.00%,230,49678,2.55%,0,1,Liu Fang Posture Corrector,K,clothing
17063,Jewelry Accessories,118,1.00%,419,49413,10.57%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17064,Daily provisions,129,1.00%,375,48436,4.16%,0,1,Liu Fang Posture Corrector,K,household
17065,Dress and underwear,168,1.00%,286,48048,2.82%,0,1,Liu Fang Posture Corrector,K,clothing
17066,Jewelry Accessories,137.93,1.00%,348,48001,5.97%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17067,Dress and underwear,288,1.00%,164,47232,2.08%,0,1,Liu Fang Posture Corrector,K,clothing
17068,Clocks and watches accessories,78,1.00%,588,45864,4.06%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17069,Jewelry Accessories,198,1.00%,230,45540,4.04%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17070,Dress and underwear,38.99,32.00%,1119,43635,10.76%,0,1,Liu Fang Posture Corrector,K,clothing
17071,Jewelry Accessories,168,1.00%,258,43335,2.43%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17072,Clocks and watches accessories,138,1.00%,308,42498,6.89%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17073,Clocks and watches accessories,98,1.00%,417,40853,3.02%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17074,Dress and underwear,148,1.00%,262,38772,11.43%,0,1,Liu Fang Posture Corrector,K,clothing
17075,Dress and underwear,268,1.00%,142,38054,1.40%,0,1,Liu Fang Posture Corrector,K,clothing
17076,Dress and underwear,128,1.00%,288,36860,10.32%,0,1,Liu Fang Posture Corrector,K,clothing
17077,Dress and underwear,188,1.00%,192,36090,3.45%,0,1,Liu Fang Posture Corrector,K,clothing
17078,Beauty skin care,69.8,1.00%,500,34900,9.57%,0,1,Liu Fang Posture Corrector,K,beauty
17079,Dress and underwear,128,1.00%,268,34299,4.62%,0,1,Liu Fang Posture Corrector,K,clothing
17080,Jewelry Accessories,198,1.00%,167,33065,1.79%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17081,Jewelry Accessories,98,1.00%,328,32138,3.86%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17082,Clocks and watches accessories,138,1.00%,232,32013,17.35%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17083,Medical care,117.96,1.00%,255,30082,4.50%,0,1,Liu Fang Posture Corrector,K,beauty
17084,Clocks and watches accessories,108,1.00%,273,29475,2.62%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17085,Clocks and watches accessories,77.97,1.00%,374,29163,1.20%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17086,Dress and underwear,128,1.00%,228,29154,4.19%,0,1,Liu Fang Posture Corrector,K,clothing
17087,Jewelry Accessories,138,1.00%,204,28152,4.35%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17088,Fresh fruits and vegetables,26.8,1.00%,1012,27121,24.23%,0,1,Liu Fang Posture Corrector,K,food
17089,Jewelry Accessories,188,1.00%,144,27072,0.66%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17090,Clocks and watches accessories,77.98,1.00%,346,26984,10.90%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17091,Clocks and watches accessories,138,1.00%,194,26772,4.82%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17092,Clocks and watches accessories,137.97,1.00%,193,26630,2.54%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17093,Jewelry Accessories,168,1.00%,158,26538,4.82%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17094,Daily provisions,123,1.00%,212,26073,5.84%,0,2,Liu Fang Posture Corrector,K,household
17095,Shoe bag,399,25.00%,64,25536,4.68%,0,1,Liu Fang Posture Corrector,K,clothing
17096,Jewelry Accessories,88,1.00%,268,23569,1.80%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17097,Clocks and watches accessories,168,1.00%,137,23016,3.10%,0,2,Liu Fang Posture Corrector,K,jewelry and watches
17098,Food and beverage,89.9,15.00%,251,22564,5.27%,0,1,Liu Fang Posture Corrector,K,food
17099,Dress and underwear,228,1.00%,99,22560,1.80%,0,1,Liu Fang Posture Corrector,K,clothing
17100,Clocks and watches accessories,138,1.00%,163,22488,8.12%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17101,Dress and underwear,69,32.00%,306,21114,4.35%,0,1,Liu Fang Posture Corrector,K,clothing
17102,Clocks and watches accessories,78,1.00%,259,20199,5.45%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17103,Kitchen and bath appliance,689,10.00%,29,20011,0.25%,0,1,Liu Fang Posture Corrector,K,household
17104,Jewelry Accessories,98,1.00%,194,19009,6.40%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17105,Food and beverage,29.9,1.00%,608,18193,7.36%,0,2,Liu Fang Posture Corrector,K,food
17106,Shoe bag,368,30.00%,49,18037,0.81%,0,1,Liu Fang Posture Corrector,K,clothing
17107,Dress and underwear,178,1.00%,95,16905,2.52%,0,1,Liu Fang Posture Corrector,K,clothing
17108,Food and beverage,79.9,1.00%,202,16133,1.38%,0,2,Liu Fang Posture Corrector,K,food
17109,Clocks and watches accessories,138,1.00%,103,14214,4.70%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17110,Beauty skin care,169.8,1.00%,71,12055,0.62%,0,1,Liu Fang Posture Corrector,K,beauty
17111,Clocks and watches accessories,78,1.00%,141,10998,1.01%,0,1,Liu Fang Posture Corrector,K,jewelry and watches
17112,Sports and Outdoor,238,1.00%,40,9520,0.84%,0,1,Liu Fang Posture Corrector,K,leisure and others
17113,Dress and underwear,228,1.00%,34,7752,1.54%,0,1,Liu Fang Posture Corrector,K,clothing
17114,Cultural and creative products,959,1.00%,7,6713,0.20%,0,1,Liu Fang Posture Corrector,K,leisure and others
17115,Food and beverage,99,15.00%,55,5444,38.46%,0,1,Liu Fang Posture Corrector,K,food
17116,"Books, audio and video",93,1.00%,24,2352,0.00%,0,109,Liu Fang Posture Corrector,K,leisure and others
17117,Beauty skin care,330,1.00%,0,0,0.00%,0,1,Liu Fang Posture Corrector,K,beauty
17118,Beauty skin care,79,1.00%,0,0,0.00%,0,1,Liu Fang Posture Corrector,K,beauty
17119,Beauty skin care,179,1.00%,0,0,0.00%,0,1,Liu Fang Posture Corrector,K,beauty
17120,Medical care,128,5.00%,0,0,0.00%,0,1,Liu Fang Posture Corrector,K,beauty
17121,Beauty skin care,79,1.00%,0,0,0.00%,0,1,Liu Fang Posture Corrector,K,beauty
17122,Beauty skin care,795,1.00%,5432,4318440,9.80%,0,1,Cao Ying,C,beauty
17123,Beauty skin care,599,1.00%,5820,3486000,1307.87%,0,1,Cao Ying,C,beauty
17124,Beauty skin care,540,1.00%,6202,3349294,9.51%,0,3,Cao Ying,C,beauty
17125,Jewelry Accessories,19998.88,1.00%,144,2879000,1.57%,0,1,Cao Ying,C,jewelry and watches
17126,Beauty skin care,319,1.00%,8733,2785827,49.81%,0,2,Cao Ying,C,beauty
17127,Beauty skin care,599,1.00%,4432,2654672,7.27%,0,2,Cao Ying,C,beauty
17128,Beauty skin care,308.97,1.00%,8379,2588882,10.68%,0,3,Cao Ying,C,beauty
17129,Beauty skin care,699,1.00%,3702,2587698,12.50%,0,1,Cao Ying,C,beauty
17130,Beauty skin care,319,1.00%,6752,2153888,13.62%,0,1,Cao Ying,C,beauty
17131,Beauty skin care,680,10.00%,3030,2060340,5.13%,0,2,Cao Ying,C,beauty
17132,Beauty skin care,238,1.00%,8084,1923992,20.76%,0,1,Cao Ying,C,beauty
17133,Beauty skin care,699,1.00%,2585,1806915,7.72%,0,1,Cao Ying,C,beauty
17134,Jewelry Accessories,4999,1.00%,326,1629000,11.04%,0,1,Cao Ying,C,jewelry and watches
17135,Beauty skin care,489.97,10.00%,3276,1605057,7.68%,0,2,Cao Ying,C,beauty
17136,Beauty skin care,319,1.00%,4620,1473780,20.23%,0,1,Cao Ying,C,beauty
17137,Beauty skin care,1540,1.00%,843,1298000,5.90%,0,1,Cao Ying,C,beauty
17138,Beauty skin care,326,2.00%,3766,1227702,13.28%,0,3,Cao Ying,C,beauty
17139,Jewelry Accessories,197.93,1.00%,6042,1195992,13.14%,0,2,Cao Ying,C,jewelry and watches
17140,Beauty skin care,188.99,1.00%,6169,1165912,8.71%,0,3,Cao Ying,C,beauty
17141,Beauty skin care,128,1.00%,9088,1163232,18.42%,0,4,Cao Ying,C,beauty
17142,Beauty skin care,359,1.00%,3170,1137896,8.13%,0,2,Cao Ying,C,beauty
17143,Jewelry Accessories,388,5.00%,2820,1115789,2.45%,0,3,Cao Ying,C,jewelry and watches
17144,Jewelry Accessories,1887.99,5.00%,577,1089372,2.61%,0,2,Cao Ying,C,jewelry and watches
17145,Beauty skin care,795,1.00%,1356,1077807,5.17%,0,2,Cao Ying,C,beauty
17146,Food and beverage,4799,1.00%,222,1065000,22.42%,0,1,Cao Ying,C,food
17147,Beauty skin care,238,3.00%,4310,1025780,28.90%,0,1,Cao Ying,C,beauty
17148,Beauty skin care,168.99,1.00%,5954,1006198,10.94%,0,3,Cao Ying,C,beauty
17149,Jewelry Accessories,4999,1.00%,200,999800,54.20%,0,1,Cao Ying,C,jewelry and watches
17150,Jewelry Accessories,4999,1.00%,200,999800,91.32%,0,1,Cao Ying,C,jewelry and watches
17151,Jewelry Accessories,2998,5.00%,328,983336,2.70%,0,3,Cao Ying,C,jewelry and watches
17152,Jewelry Accessories,1679.27,5.00%,569,955815,2.05%,0,3,Cao Ying,C,jewelry and watches
17153,Beauty skin care,138,1.00%,6765,933570,12.59%,0,1,Cao Ying,C,beauty
17154,Beauty skin care,654.98,1.00%,1386,907827,6.81%,0,2,Cao Ying,C,beauty
17155,Household textile,299,1.00%,2978,890422,26.24%,0,2,Cao Ying,C,household
17156,Beauty skin care,175,1.00%,5067,886725,16.02%,0,1,Cao Ying,C,beauty
17157,Beauty skin care,598.24,1.00%,1417,847717,8.84%,0,1,Cao Ying,C,beauty
17158,Beauty skin care,159.71,1.00%,5208,831802,23.07%,0,1,Cao Ying,C,beauty
17159,Jewelry Accessories,195.65,1.00%,4200,831329,16.03%,0,2,Cao Ying,C,jewelry and watches
17160,Beauty skin care,319,1.00%,2606,831314,8.92%,0,1,Cao Ying,C,beauty
17161,Jewelry Accessories,1666,5.00%,496,826336,0.91%,0,3,Cao Ying,C,jewelry and watches
17162,Beauty skin care,89,1.00%,9113,811057,21.49%,0,1,Cao Ying,C,beauty
17163,Beauty skin care,338,1.00%,2375,802744,52.78%,0,2,Cao Ying,C,beauty
17164,Jewelry Accessories,197.96,5.00%,3971,786145,10.12%,0,3,Cao Ying,C,jewelry and watches
17165,Beauty skin care,89,1.00%,8588,764332,21.35%,0,1,Cao Ying,C,beauty
17166,Beauty skin care,160,1.00%,4546,727281,20.47%,0,4,Cao Ying,C,beauty
17167,Beauty skin care,189,1.00%,3821,722171,10.73%,0,2,Cao Ying,C,beauty
17168,Beauty skin care,139.88,1.00%,5148,720139,25.87%,0,1,Cao Ying,C,beauty
17169,Beauty skin care,688,1.00%,1035,712002,4.43%,0,2,Cao Ying,C,beauty
17170,Beauty skin care,288,1.00%,2455,707229,11.54%,0,4,Cao Ying,C,beauty
17171,Beauty skin care,1852,1.00%,379,701908,1.17%,0,1,Cao Ying,C,beauty
17172,Beauty skin care,80,1.00%,8057,644560,17.92%,0,1,Cao Ying,C,beauty
17173,Beauty skin care,795,1.00%,807,641565,11.93%,0,1,Cao Ying,C,beauty
17174,Beauty skin care,319,1.00%,1970,628588,9.24%,0,1,Cao Ying,C,beauty
17175,Beauty skin care,299.52,1.00%,2066,618821,18.75%,0,1,Cao Ying,C,beauty
17176,Jewelry Accessories,2580,5.00%,237,611704,1.61%,0,2,Cao Ying,C,jewelry and watches
17177,Beauty skin care,119,1.00%,5136,611184,13.12%,0,1,Cao Ying,C,beauty
17178,Beauty skin care,755,1.00%,797,601735,6.21%,0,1,Cao Ying,C,beauty
17179,Jewelry Accessories,78,5.00%,6991,601023,6.62%,0,3,Cao Ying,C,jewelry and watches
17180,Beauty skin care,795,1.00%,754,599430,5.57%,0,2,Cao Ying,C,beauty
17181,Jewelry Accessories,878,5.00%,674,591392,5.43%,0,1,Cao Ying,C,jewelry and watches
17182,Jewelry Accessories,1888,5.00%,312,589041,8.28%,0,2,Cao Ying,C,jewelry and watches
17183,Beauty skin care,298.95,1.00%,1968,588352,15.44%,0,1,Cao Ying,C,beauty
17184,Jewelry Accessories,3660,10.00%,160,585600,0.87%,0,1,Cao Ying,C,jewelry and watches
17185,Beauty skin care,68.98,1.00%,8332,574741,10.82%,0,3,Cao Ying,C,beauty
17186,Beauty skin care,1089,1.00%,527,573903,2.54%,0,1,Cao Ying,C,beauty
17187,Beauty skin care,232,1.00%,2435,573837,3.71%,0,3,Cao Ying,C,beauty
17188,Jewelry Accessories,1980,1.00%,286,565296,2.34%,0,1,Cao Ying,C,jewelry and watches
17189,Jewelry Accessories,3666,5.00%,151,553563,9.26%,0,2,Cao Ying,C,jewelry and watches
17190,Beauty skin care,779,1.00%,673,524267,5.03%,0,1,Cao Ying,C,beauty
17191,Beauty skin care,99,1.00%,5184,513139,22.50%,0,4,Cao Ying,C,beauty
17192,Beauty skin care,88,1.00%,5830,513066,16.13%,0,2,Cao Ying,C,beauty
17193,Jewelry Accessories,26666,5.00%,19,506654,6.53%,0,1,Cao Ying,C,jewelry and watches
17194,Jewelry Accessories,7888,5.00%,64,504832,25.00%,0,1,Cao Ying,C,jewelry and watches
17195,Jewelry Accessories,1888,5.00%,264,499123,2.37%,0,2,Cao Ying,C,jewelry and watches
17196,Jewelry Accessories,3666,5.00%,136,498576,41.85%,0,1,Cao Ying,C,jewelry and watches
